INFO,2018-06-15 14:16:28.343,"Start execute command"
INFO,2018-06-15 14:16:28.433,"Selected dataset root folder: D:\data\mims_shaker"
INFO,2018-06-15 14:16:28.443,"Selected PID: LGUrbaneR"
INFO,2018-06-15 14:16:28.453,"Selected script: AccelerometerConcatenator"
INFO,2018-06-15 14:16:28.464,"Wild card pattern to select files: MasterSynced/*.sensor.csv"
INFO,2018-06-15 14:16:28.473,"Use parallel: True"
INFO,2018-06-15 14:16:28.483,"Violate mhealth filename convention: False"
ERROR,2018-06-15 14:16:28.493,"Script is not found: padar.scripts.AccelerometerConcatenator"
INFO,2018-06-15 14:17:16.088,"Start execute command"
INFO,2018-06-15 14:17:16.182,"Selected dataset root folder: D:\data\mims_shaker"
INFO,2018-06-15 14:17:16.182,"Selected PID: LGUrbaneR"
INFO,2018-06-15 14:17:16.198,"Selected script: AccelerometerConcatenator"
INFO,2018-06-15 14:17:16.213,"Wild card pattern to select files: MasterSynced/*.sensor.csv"
INFO,2018-06-15 14:17:16.213,"Use parallel: True"
INFO,2018-06-15 14:17:16.229,"Violate mhealth filename convention: True"
ERROR,2018-06-15 14:17:16.245,"Script is not found: padar.scripts.AccelerometerConcatenator"
INFO,2018-06-15 14:17:26.216,"Start execute command"
INFO,2018-06-15 14:17:26.310,"Selected dataset root folder: D:\data\mims_shaker"
INFO,2018-06-15 14:17:26.325,"Selected PID: LGUrbaneR"
INFO,2018-06-15 14:17:26.325,"Selected script: SensorConcatenator"
INFO,2018-06-15 14:17:26.341,"Wild card pattern to select files: MasterSynced/*.sensor.csv"
INFO,2018-06-15 14:17:26.357,"Use parallel: True"
INFO,2018-06-15 14:17:26.357,"Violate mhealth filename convention: True"
INFO,2018-06-15 14:17:26.372,"Processed wild card pattern: D:\data\mims_shaker\LGUrbaneR\MasterSynced\*.sensor.csv"
INFO,2018-06-15 14:17:26.388,"Processed output filepath: D:\data\mims_shaker\LGUrbaneR\Derived\LGUrbaneR2G100Hz.csv"
INFO,2018-06-15 14:17:26.388,"Start processing"
INFO,2018-06-15 14:17:29.448,"Finish processing"
INFO,2018-06-15 14:17:35.926,"Save results to D:\data\mims_shaker\LGUrbaneR\Derived\LGUrbaneR2G100Hz.csv"
INFO,2018-06-15 14:21:46.287,"Start execute command"
INFO,2018-06-15 14:21:46.364,"Selected dataset root folder: D:\data\mims_shaker"
INFO,2018-06-15 14:21:46.380,"Selected PID: MotoGPlay"
INFO,2018-06-15 14:21:46.395,"Selected script: SensorConcatenator"
INFO,2018-06-15 14:21:46.411,"Wild card pattern to select files: MasterSynced/*.sensor.csv"
INFO,2018-06-15 14:21:46.411,"Use parallel: True"
INFO,2018-06-15 14:21:46.433,"Violate mhealth filename convention: True"
INFO,2018-06-15 14:21:46.453,"Processed wild card pattern: D:\data\mims_shaker\MotoGPlay\MasterSynced\*.sensor.csv"
INFO,2018-06-15 14:21:46.463,"Processed output filepath: D:\data\mims_shaker\MotoGPlay\Derived\MotoGPlay2G50Hz.csv"
INFO,2018-06-15 14:21:46.473,"Start processing"
INFO,2018-06-15 14:21:48.718,"Finish processing"
INFO,2018-06-15 14:21:52.057,"Save results to D:\data\mims_shaker\MotoGPlay\Derived\MotoGPlay2G50Hz.csv"
INFO,2018-06-15 14:25:20.024,"Start execute command"
INFO,2018-06-15 14:25:20.119,"Selected dataset root folder: D:\data\mims_shaker"
INFO,2018-06-15 14:25:20.119,"Selected PID: Nexus4"
INFO,2018-06-15 14:25:20.134,"Selected script: SensorConcatenator"
INFO,2018-06-15 14:25:20.150,"Wild card pattern to select files: MasterSynced/*06-14*.sensor.csv"
INFO,2018-06-15 14:25:20.156,"Use parallel: True"
INFO,2018-06-15 14:25:20.168,"Violate mhealth filename convention: True"
INFO,2018-06-15 14:25:20.168,"Processed wild card pattern: D:\data\mims_shaker\Nexus4\MasterSynced\*06-14*.sensor.csv"
INFO,2018-06-15 14:25:20.187,"Processed output filepath: D:\data\mims_shaker\Nexus4\Derived\NexusFour4G50Hz.csv"
INFO,2018-06-15 14:25:20.194,"Start processing"
INFO,2018-06-15 14:25:23.452,"Finish processing"
INFO,2018-06-15 14:25:43.294,"Save results to D:\data\mims_shaker\Nexus4\Derived\NexusFour4G50Hz.csv"
